測站,監測日期,監測時間,測站氣壓(hPa),溫度(℃),相對溼度(%),風速(m/s),降水量(mm),日照時數(小時)
臺北,2014/9/21,11:00:00 AM,998.6,32.3,51,7.8,0,0.1
臺北,2014/9/21,10:00:00 AM,997.5,32.8,50,6.5,0,0
臺北,2014/9/21,09:00:00 AM,998,33,50,7.2,0,0
臺北,2014/9/21,08:00:00 AM,998,31,57,3.9,0,0
臺北,2014/9/21,07:00:00 AM,997,30.6,56,3.9,0,0
臺北,2014/9/21,06:00:00 AM,997.7,30.4,58,3.5,0,0
臺北,2014/9/21,05:00:00 AM,997.7,30.2,60,3.1,0,0
臺北,2014/9/21,04:00:00 AM,997.1,29.5,65,4,0,
臺北,2014/9/21,03:00:00 AM,997.8,30.2,64,4.7,0,
臺北,2014/9/21,02:00:00 AM,998.9,30.1,65,4.3,0,
臺北,2014/9/21,01:00:00 AM,999.3,29.9,66,6.1,0,
臺北,2014/9/21,12:00:00 AM,996.8,25.5,93,4.7,0,
臺北,2014/9/20,11:00:00 PM,1000.6,30.2,65,2.7,14,
臺北,2014/9/20,10:00:00 PM,1000.6,30.2,65,3.6,0,
臺北,2014/9/20,09:00:00 PM,1000.6,30.1,66,4.2,0,
臺北,2014/9/20,08:00:00 PM,1000.2,30.1,66,4,0,
臺北,2014/9/20,07:00:00 PM,1000,30.2,66,4,0,
臺北,2014/9/20,06:00:00 PM,999.9,31.1,63,6,0,0
臺北,2014/9/20,05:00:00 PM,999.7,31.7,62,4.3,0,0.3
臺北,2014/9/20,04:00:00 PM,999,33.1,59,2.9,0,0.8
臺北,2014/9/20,03:00:00 PM,998.9,33.7,59,4.9,0,0.7
臺北,2014/9/20,02:00:00 PM,999.1,34.7,58,5.2,0,0.8
臺北,2014/9/20,01:00:00 PM,999.4,35,55,5.5,0,1
臺北,2014/9/20,12:00:00 PM,999.9,35.4,53,5,0,1
臺北,2014/9/20,11:00:00 AM,1000.4,33.7,56,4.1,0,0.8
臺北,2014/9/20,10:00:00 AM,1000.7,32.9,58,4.7,0,0.1
臺北,2014/9/20,09:00:00 AM,1001.2,32,60,4.6,0,0.8
臺北,2014/9/20,08:00:00 AM,1001,31.7,63,4.2,0,0.8
臺北,2014/9/20,07:00:00 AM,1000.7,30.5,62,5.5,0,1
臺北,2014/9/20,06:00:00 AM,1000.3,29.9,63,3.7,0,0.8
臺北,2014/9/20,05:00:00 AM,1000.2,29.5,66,3.3,0,0
臺北,2014/9/20,04:00:00 AM,1000.6,29.3,68,4.6,0,
臺北,2014/9/20,03:00:00 AM,1000.5,29.2,68,4.1,0,
臺北,2014/9/20,02:00:00 AM,1001,28.9,70,3.5,0,
臺北,2014/9/20,01:00:00 AM,1001.8,29.4,68,3.1,0,
臺北,2014/9/20,12:00:00 AM,999.9,29.9,66,4.4,0,
臺北,2014/9/19,11:00:00 PM,1003.6,28.9,73,3.2,0,
臺北,2014/9/19,10:00:00 PM,1004,29.6,69,4.9,0,
臺北,2014/9/19,09:00:00 PM,1003.9,29.8,70,4,0,
臺北,2014/9/19,08:00:00 PM,1004,30.2,69,4.6,0,
臺北,2014/9/19,07:00:00 PM,1003.4,30.5,69,4.9,0,
臺北,2014/9/19,06:00:00 PM,1002.7,31,68,5,0,0
臺北,2014/9/19,05:00:00 PM,1002.2,32,65,4.5,0,0.1
臺北,2014/9/19,04:00:00 PM,1002,32.3,64,3.9,0,0.4
臺北,2014/9/19,03:00:00 PM,1001.9,32.7,61,5,0,0.6
臺北,2014/9/19,02:00:00 PM,1002.1,34,59,5.7,0,0.6
臺北,2014/9/19,01:00:00 PM,1002.9,34.8,57,5.3,0,1
臺北,2014/9/19,12:00:00 PM,1003.9,34.7,57,4.5,0,1
臺北,2014/9/19,11:00:00 AM,1004.6,34.3,57,5.4,0,1
臺北,2014/9/19,10:00:00 AM,1005.5,33.8,58,4.8,0,0.9
臺北,2014/9/19,09:00:00 AM,1006.5,32.4,61,4.3,0,1
臺北,2014/9/19,08:00:00 AM,1006.4,31.2,66,6.2,0,1
臺北,2014/9/19,07:00:00 AM,1006.5,29.4,69,5.3,0,1
臺北,2014/9/19,06:00:00 AM,1006.4,28.6,70,4.5,0,0.8
臺北,2014/9/19,05:00:00 AM,1006.6,28.4,71,4.4,0,0
臺北,2014/9/19,04:00:00 AM,1006.9,28.6,70,4.3,0,
臺北,2014/9/19,03:00:00 AM,1007.4,28.9,69,4.9,0,
臺北,2014/9/19,02:00:00 AM,1008.1,29.1,69,4.4,0,
臺北,2014/9/19,01:00:00 AM,1009.2,29.2,69,5.1,0,
臺北,2014/9/19,12:00:00 AM,1002.5,29.5,68,4.7,0,
臺北,2014/9/18,11:00:00 PM,1009.8,29.2,71,4,0,
臺北,2014/9/18,10:00:00 PM,1010.4,29.5,69,4,0,
臺北,2014/9/18,09:00:00 PM,1010.5,29.6,67,3.4,0,
臺北,2014/9/18,08:00:00 PM,1010.1,29.7,67,3.2,0,
臺北,2014/9/18,07:00:00 PM,1009.3,30.7,62,4,0,
臺北,2014/9/18,06:00:00 PM,1008.4,31,62,3.4,0,0
臺北,2014/9/18,05:00:00 PM,1008,32.3,60,3.8,0,0.5
臺北,2014/9/18,04:00:00 PM,1007.9,33.5,60,4.1,0,0.9
臺北,2014/9/18,03:00:00 PM,1007.9,33.8,60,4.2,0,0.8
臺北,2014/9/18,02:00:00 PM,1008.2,34.3,59,4.2,0,0.9
臺北,2014/9/18,01:00:00 PM,1009.1,34.7,58,5,0,0.8
臺北,2014/9/18,12:00:00 PM,1009.8,34.9,58,4.7,0,0.8
臺北,2014/9/18,11:00:00 AM,1010.4,34.2,60,4.9,0,0.9
臺北,2014/9/18,10:00:00 AM,1011.4,33,64,5,0,1
臺北,2014/9/18,09:00:00 AM,1012,31.6,69,5.3,0,0.9
臺北,2014/9/18,08:00:00 AM,1012.3,30.2,74,4.7,0,0.9
臺北,2014/9/18,07:00:00 AM,1012.3,28.5,79,5.9,0,1
臺北,2014/9/18,06:00:00 AM,1011.9,28.1,80,4.2,0,0.6
臺北,2014/9/18,05:00:00 AM,1011.7,28.2,77,2.4,0,0
臺北,2014/9/18,04:00:00 AM,1011.6,28.2,78,2.5,0,
臺北,2014/9/18,03:00:00 AM,1011.8,28.5,75,4,0,
臺北,2014/9/18,02:00:00 AM,1011.7,29,71,3.3,0,
臺北,2014/9/18,01:00:00 AM,1012,29,72,1.9,0,
臺北,2014/9/18,12:00:00 AM,1009.3,29,71,3.1,0,
臺北,2014/9/17,11:00:00 PM,1012.7,29.2,73,4,0,
臺北,2014/9/17,10:00:00 PM,1012.8,29.4,71,4.7,0,
臺北,2014/9/17,09:00:00 PM,1013.1,29.6,72,3.7,0,
臺北,2014/9/17,08:00:00 PM,1012.6,30,71,3.5,0,
臺北,2014/9/17,07:00:00 PM,1012,30.2,71,4.2,0,
臺北,2014/9/17,06:00:00 PM,1011.5,30.4,71,3.4,0,0
臺北,2014/9/17,05:00:00 PM,1011.2,31.4,66,4.3,0,0
臺北,2014/9/17,04:00:00 PM,1011.2,32.5,66,4.8,0,0
臺北,2014/9/17,03:00:00 PM,1010.6,33.4,64,4.2,0,0.8
臺北,2014/9/17,02:00:00 PM,1010.9,35,60,4.8,0,1
臺北,2014/9/17,01:00:00 PM,1010.9,35.3,60,4.4,0,0.9
臺北,2014/9/17,12:00:00 PM,1011.3,36.7,54,3.2,0,0.9
臺北,2014/9/17,11:00:00 AM,1012,34.6,58,1.5,0,0.9
臺北,2014/9/17,10:00:00 AM,1012.6,34.2,62,0.6,0,0.9
臺北,2014/9/17,09:00:00 AM,1013,32.7,67,0.7,0,1
臺北,2014/9/17,08:00:00 AM,1012.9,30.2,72,0.5,0,1
臺北,2014/9/17,07:00:00 AM,1013,28.5,74,1.1,0,1
臺北,2014/9/17,06:00:00 AM,1012.4,27.8,76,1.7,0,0.7
臺北,2014/9/17,05:00:00 AM,1011.7,28.1,73,2.2,0,0
臺北,2014/9/17,04:00:00 AM,1011.5,28.2,73,1.7,0,
臺北,2014/9/17,03:00:00 AM,1011.5,28.6,72,1.1,0,
臺北,2014/9/17,02:00:00 AM,1011.3,28.7,74,2,0,
臺北,2014/9/17,01:00:00 AM,1011.5,29.2,73,1.6,0,
臺北,2014/9/17,12:00:00 AM,1012.4,29.1,72,1.8,0,
臺北,2014/9/16,11:00:00 PM,1011.7,30,70,4,0,
臺北,2014/9/16,10:00:00 PM,1011.5,30,71,0.9,0,
臺北,2014/9/16,09:00:00 PM,1010.9,31.3,66,2,0,
臺北,2014/9/16,08:00:00 PM,1010.8,31.7,67,1.4,0,
臺北,2014/9/16,07:00:00 PM,1009.9,32.3,66,0.9,0,
臺北,2014/9/16,06:00:00 PM,1009.2,32.2,64,0.9,0,0
臺北,2014/9/16,05:00:00 PM,1008.8,32.5,67,2.5,0,0
臺北,2014/9/16,04:00:00 PM,1008.3,34.2,62,1.9,0,0
臺北,2014/9/16,03:00:00 PM,1007.6,35.1,62,1.3,0,0.2
臺北,2014/9/16,02:00:00 PM,1007.3,36.6,58,2,0,0.8
臺北,2014/9/16,01:00:00 PM,1007.6,36.8,57,0.9,0,0.8
臺北,2014/9/16,12:00:00 PM,1007.9,36.6,56,1.1,0,1
臺北,2014/9/16,11:00:00 AM,1008.4,36.9,52,1.1,0,0.6
臺北,2014/9/16,10:00:00 AM,1008.5,35.1,58,1.2,0,0.9
臺北,2014/9/16,09:00:00 AM,1008.7,33.5,61,0.4,0,0.9
臺北,2014/9/16,08:00:00 AM,1008.6,31.1,67,1.4,0,1
臺北,2014/9/16,07:00:00 AM,1008.1,29.4,69,1.7,0,1
臺北,2014/9/16,06:00:00 AM,1007.4,29.1,68,1.3,0,0.9
臺北,2014/9/16,05:00:00 AM,1006.6,29.4,67,1.3,0,0
臺北,2014/9/16,04:00:00 AM,1006.3,29.4,67,1.7,0,
臺北,2014/9/16,03:00:00 AM,1005.9,29.5,67,0.6,0,
臺北,2014/9/16,02:00:00 AM,1006,30.2,65,0.8,0,
臺北,2014/9/16,01:00:00 AM,1006.3,30.5,65,1.6,0,
臺北,2014/9/16,12:00:00 AM,1011.6,29.4,73,2.5,0,
臺北,2014/9/15,11:00:00 PM,1006.4,30.9,64,1.7,0,
臺北,2014/9/15,10:00:00 PM,1005.9,31,65,4.1,0,
臺北,2014/9/15,09:00:00 PM,1005.6,31.1,64,3.9,0,
臺北,2014/9/15,08:00:00 PM,1004.6,31.3,64,3,0,
臺北,2014/9/15,07:00:00 PM,1004.1,31.1,65,4,0,
臺北,2014/9/15,06:00:00 PM,1003.9,31.7,62,4.5,0,0
臺北,2014/9/15,05:00:00 PM,1003.1,32.4,62,3.9,0,0.4
臺北,2014/9/15,04:00:00 PM,1002.7,33.5,62,3.9,0,0.9
臺北,2014/9/15,03:00:00 PM,1002.3,34.2,59,3.7,0,1
臺北,2014/9/15,02:00:00 PM,1002.2,34.4,59,5.3,0,1
臺北,2014/9/15,01:00:00 PM,1002.8,35,56,7.6,0,0.9
臺北,2014/9/15,12:00:00 PM,1002.9,35.3,54,3.4,0,1
臺北,2014/9/15,11:00:00 AM,1004.1,35,55,8.4,0,1
臺北,2014/9/15,10:00:00 AM,1004.6,34.1,56,7.2,0,1
臺北,2014/9/15,09:00:00 AM,1004.8,33.3,59,7.2,0,0.9
臺北,2014/9/15,08:00:00 AM,1005,32.7,61,6.8,0,1
臺北,2014/9/15,07:00:00 AM,1004.9,30.8,66,6,0,1
臺北,2014/9/15,06:00:00 AM,1004.7,29.7,70,5.6,0,0.9
臺北,2014/9/15,05:00:00 AM,1004.3,29.4,73,4.3,0,0
臺北,2014/9/15,04:00:00 AM,1004.3,29.4,73,4,0,
臺北,2014/9/15,03:00:00 AM,1004.1,29.4,72,4.6,0,
臺北,2014/9/15,02:00:00 AM,1004.1,29.3,73,4.8,0,
臺北,2014/9/15,01:00:00 AM,1004,29.4,72,6.6,0,
臺北,2014/9/15,12:00:00 AM,1006.6,30.7,65,4.9,0,
臺北,2014/9/14,11:00:00 PM,1006.2,28.4,78,3.4,0,
臺北,2014/9/14,10:00:00 PM,1006.5,29.2,77,3.5,0,
臺北,2014/9/14,09:00:00 PM,1007.5,28.6,78,5.2,0,
臺北,2014/9/14,08:00:00 PM,1006.3,29.8,73,5.5,0,
臺北,2014/9/14,07:00:00 PM,1005.8,29.8,74,5.4,0,
臺北,2014/9/14,06:00:00 PM,1005.1,30.5,68,3.9,0,0
臺北,2014/9/14,05:00:00 PM,1004.8,31.2,68,6.7,0,0.2
臺北,2014/9/14,04:00:00 PM,1004.8,32.9,63,6.6,0,0.9
臺北,2014/9/14,03:00:00 PM,1004.9,32.3,68,5.5,0,0.9
臺北,2014/9/14,02:00:00 PM,1005,33.6,63,5.8,0,0.9
臺北,2014/9/14,01:00:00 PM,1005.2,33.2,62,5.7,0,1
臺北,2014/9/14,12:00:00 PM,1006.2,32.6,69,5.3,0,0.9
臺北,2014/9/14,11:00:00 AM,1006.6,32.1,68,4,0,0.2
臺北,2014/9/14,10:00:00 AM,1006.8,32.2,65,3.2,0,0.7
臺北,2014/9/14,09:00:00 AM,1007.1,31.9,66,4,0,0.7
臺北,2014/9/14,08:00:00 AM,1007.1,30.3,72,4.2,0,0.9
臺北,2014/9/14,07:00:00 AM,1006.7,28.5,76,4.2,0,1
臺北,2014/9/14,06:00:00 AM,1006.3,28.2,77,3.3,0,0.6
臺北,2014/9/14,05:00:00 AM,1005.9,28.1,77,3.4,0,0
臺北,2014/9/14,04:00:00 AM,1005.6,28,79,3.6,0,
臺北,2014/9/14,03:00:00 AM,1005.5,28,79,3.1,0,
臺北,2014/9/14,02:00:00 AM,1005.9,28.1,78,3.5,0,
臺北,2014/9/14,01:00:00 AM,1006,28.4,76,3.2,0,
臺北,2014/9/14,12:00:00 AM,1005.5,29.4,72,3,0,
臺北,2014/9/13,11:00:00 PM,1007.5,28.7,76,5.6,0,
臺北,2014/9/13,10:00:00 PM,1007.9,29.1,75,3.1,0,
臺北,2014/9/13,09:00:00 PM,1008.1,29.4,74,3,0,
臺北,2014/9/13,08:00:00 PM,1007.6,30.3,64,2.6,0,
臺北,2014/9/13,07:00:00 PM,1006.6,30.9,62,2.4,0,
臺北,2014/9/13,06:00:00 PM,1006.3,31.7,66,1.5,0,0
臺北,2014/9/13,05:00:00 PM,1005.6,32.6,66,0.3,0,0.3
臺北,2014/9/13,04:00:00 PM,1005.2,33.6,63,1.5,0,0.8
臺北,2014/9/13,03:00:00 PM,1005.1,33.6,60,1.7,0,0.2
臺北,2014/9/13,02:00:00 PM,1005.2,34.5,59,1.7,0,0.2
臺北,2014/9/13,01:00:00 PM,1006,34.3,61,1.1,0,0.6
臺北,2014/9/13,12:00:00 PM,1006.7,33.9,59,1.6,0,0.7
臺北,2014/9/13,11:00:00 AM,1007.4,33.8,60,0.9,0,0.1
臺北,2014/9/13,10:00:00 AM,1007.7,33.3,59,1.3,0,0.8
臺北,2014/9/13,09:00:00 AM,1008,32.3,67,1.4,0,1
臺北,2014/9/13,08:00:00 AM,1008,29.8,71,0.6,0,1
臺北,2014/9/13,07:00:00 AM,1007.8,27.9,74,1.1,0,1
臺北,2014/9/13,06:00:00 AM,1007.1,27,75,1.4,0,0.8
臺北,2014/9/13,05:00:00 AM,1006.9,27.3,75,1.6,0,0
臺北,2014/9/13,04:00:00 AM,1006.6,27.5,75,0.4,0,
臺北,2014/9/13,03:00:00 AM,1006.9,28.2,73,1.1,0,
臺北,2014/9/13,02:00:00 AM,1007.1,28.2,74,0.6,0,
臺北,2014/9/13,01:00:00 AM,1007.5,28.5,73,0.8,0,
臺北,2014/9/13,12:00:00 AM,1006.9,28.4,77,1,0,
臺北,2014/9/12,11:00:00 PM,1008,29.4,71,2.5,0,
臺北,2014/9/12,10:00:00 PM,1008,29.8,70,1.4,0,
臺北,2014/9/12,09:00:00 PM,1008.5,30,71,1.5,0,
臺北,2014/9/12,08:00:00 PM,1007.8,30.6,73,1.6,0,
臺北,2014/9/12,07:00:00 PM,1007.2,30.6,74,0.9,0,
臺北,2014/9/12,06:00:00 PM,1006.5,31.6,68,1.7,0,0
臺北,2014/9/12,05:00:00 PM,1006.2,31,70,1.5,0,0
臺北,2014/9/12,04:00:00 PM,1005.8,30.8,70,2.9,0,0
臺北,2014/9/12,03:00:00 PM,1005.9,30.5,73,3.2,0,0.1
臺北,2014/9/12,02:00:00 PM,1006.3,32,69,3.9,0,0
臺北,2014/9/12,01:00:00 PM,1006.9,33.5,62,2,0,0
臺北,2014/9/12,12:00:00 PM,1007.6,33.7,63,2.1,0,0.3
臺北,2014/9/12,11:00:00 AM,1008.3,32.7,66,1.9,0,0.3
臺北,2014/9/12,10:00:00 AM,1008.7,30.8,70,1.6,0,0.2
臺北,2014/9/12,09:00:00 AM,1008.5,31,69,1.8,0,0
臺北,2014/9/12,08:00:00 AM,1008.8,29.6,71,0.7,0,0.2
臺北,2014/9/12,07:00:00 AM,1008.2,28.5,72,1.3,0,0
臺北,2014/9/12,06:00:00 AM,1007.3,27.9,73,1.1,0,0
臺北,2014/9/12,05:00:00 AM,1007,28.2,72,1.5,0,0
臺北,2014/9/12,04:00:00 AM,1006.8,28.6,70,1.3,0,
臺北,2014/9/12,03:00:00 AM,1007,28.7,72,0.7,0,
臺北,2014/9/12,02:00:00 AM,1007.3,29.1,71,0.9,0,
臺北,2014/9/12,01:00:00 AM,1008,29.3,70,2.2,0,
臺北,2014/9/12,12:00:00 AM,1008.1,28.8,73,2.8,0,
臺北,2014/9/11,11:00:00 PM,1008.2,29.7,69,1.7,0,
臺北,2014/9/11,10:00:00 PM,1008.4,29.7,70,2.5,0,
臺北,2014/9/11,09:00:00 PM,1008.1,29.8,69,3.5,0,
臺北,2014/9/11,08:00:00 PM,1007.8,30.1,67,3,0,
臺北,2014/9/11,07:00:00 PM,1007.1,30.3,65,3.3,0,
臺北,2014/9/11,06:00:00 PM,1006.4,30.8,64,2.9,0,0
臺北,2014/9/11,05:00:00 PM,1006.2,31.9,64,3.2,0,0
臺北,2014/9/11,04:00:00 PM,1006,32.7,62,2.7,0,0
臺北,2014/9/11,03:00:00 PM,1005.7,33.3,62,2.2,0,0
臺北,2014/9/11,02:00:00 PM,1006.4,34.7,59,0.7,0,0.1
臺北,2014/9/11,01:00:00 PM,1007.3,34.3,60,1.6,0,0.2
臺北,2014/9/11,12:00:00 PM,1007.7,34,57,0.6,0,0.2
臺北,2014/9/11,11:00:00 AM,1008.5,33.7,60,0.6,0,0.8
臺北,2014/9/11,10:00:00 AM,1008.6,32.6,65,1.2,0,0.9
臺北,2014/9/11,09:00:00 AM,1008.9,31.2,70,0.7,0,1
臺北,2014/9/11,08:00:00 AM,1008.7,29.2,77,0.6,0,1
臺北,2014/9/11,07:00:00 AM,1008.5,27.2,78,0.3,0,0.9
臺北,2014/9/11,06:00:00 AM,1008.1,26.8,80,1.2,0,0.2
臺北,2014/9/11,05:00:00 AM,1008.1,27.1,77,1.1,0,0
臺北,2014/9/11,04:00:00 AM,1008.3,27.3,77,1.9,0,
臺北,2014/9/11,03:00:00 AM,1008.6,27.5,77,1.9,0,
臺北,2014/9/11,02:00:00 AM,1008.8,27.8,77,0.6,0,
臺北,2014/9/11,01:00:00 AM,1009.2,28,77,1.5,0,
臺北,2014/9/11,12:00:00 AM,1008.3,29.4,70,1.4,0,
臺北,2014/9/10,11:00:00 PM,1009.4,28.7,77,2.8,0,
臺北,2014/9/10,10:00:00 PM,1009.1,28.9,77,1.1,0,
臺北,2014/9/10,09:00:00 PM,1008.8,29.1,77,2.6,0,
臺北,2014/9/10,08:00:00 PM,1008.1,29.4,76,2.2,0,
臺北,2014/9/10,07:00:00 PM,1008,29.5,77,2.7,0,
臺北,2014/9/10,06:00:00 PM,1007.6,29.9,75,1.5,0,0
臺北,2014/9/10,05:00:00 PM,1007.6,30,76,2.5,0,0
臺北,2014/9/10,04:00:00 PM,1007.6,30.3,76,1.6,0,0
臺北,2014/9/10,03:00:00 PM,1007.4,30.7,73,2.4,0,0
臺北,2014/9/10,02:00:00 PM,1007.4,30.1,77,2.2,0,0.2
臺北,2014/9/10,01:00:00 PM,1007.8,33,67,2.9,0,0
臺北,2014/9/10,12:00:00 PM,1008,33.6,67,2,0,0.4
臺北,2014/9/10,11:00:00 AM,1008.4,32.8,63,0.7,0,0.7
臺北,2014/9/10,10:00:00 AM,1009,33.1,66,0.4,0,0.6
臺北,2014/9/10,09:00:00 AM,1008.9,31,70,0.8,0,0.9
臺北,2014/9/10,08:00:00 AM,1008.9,28.9,75,0.7,0,1
臺北,2014/9/10,07:00:00 AM,1007.9,27.2,77,0.8,0,1
臺北,2014/9/10,06:00:00 AM,1007.4,26.5,78,0.7,0,0.4
臺北,2014/9/10,05:00:00 AM,1007.1,26.5,78,2.5,0,0
臺北,2014/9/10,04:00:00 AM,1007.2,26.7,77,2.1,0,
臺北,2014/9/10,03:00:00 AM,1007,26.9,76,1.7,0,
臺北,2014/9/10,02:00:00 AM,1007.5,26.9,77,1.2,0,
臺北,2014/9/10,01:00:00 AM,1007.7,26.8,78,2.1,0,
臺北,2014/9/10,12:00:00 AM,1009.8,28.4,77,1.6,0,
臺北,2014/9/9,11:00:00 PM,1008.3,27.6,78,1.4,0,
臺北,2014/9/9,10:00:00 PM,1008.3,28,77,1.1,0,
臺北,2014/9/9,09:00:00 PM,1008.2,28,78,1.1,0,
臺北,2014/9/9,08:00:00 PM,1007.7,28,79,1.4,0,
臺北,2014/9/9,07:00:00 PM,1007.3,28,80,1,0,
臺北,2014/9/9,06:00:00 PM,1006.9,27.6,81,0.8,0,0
臺北,2014/9/9,05:00:00 PM,1006.4,26.8,83,1,1,0.2
臺北,2014/9/9,04:00:00 PM,1005.8,32.9,63,2.8,4,0.1
臺北,2014/9/9,03:00:00 PM,1005.9,33.1,64,2.3,0,0
臺北,2014/9/9,02:00:00 PM,1006.4,35.1,61,1.6,0,0.1
臺北,2014/9/9,01:00:00 PM,1006.9,34.7,63,2.2,0,0.9
臺北,2014/9/9,12:00:00 PM,1007.3,35.5,62,2.8,0,0.9
臺北,2014/9/9,11:00:00 AM,1008.3,34.3,64,1.4,0,0.7
臺北,2014/9/9,10:00:00 AM,1008.3,33.1,64,1.6,0,0.7
臺北,2014/9/9,09:00:00 AM,1008.7,31.6,69,1.9,0,0.9
臺北,2014/9/9,08:00:00 AM,1008.8,29.6,73,0.7,0,0.8
臺北,2014/9/9,07:00:00 AM,1008.3,27.6,75,0.2,0,0.9
臺北,2014/9/9,06:00:00 AM,1007.8,27.1,76,1.2,0,0.2
臺北,2014/9/9,05:00:00 AM,1007.7,27.1,75,1.1,0,0
臺北,2014/9/9,04:00:00 AM,1007.4,27.4,75,2.2,0,
臺北,2014/9/9,03:00:00 AM,1007.1,27.4,76,1.1,0,
臺北,2014/9/9,02:00:00 AM,1007.4,27.7,75,1.8,0,
臺北,2014/9/9,01:00:00 AM,1007.3,27.8,76,1.3,0,
臺北,2014/9/9,12:00:00 AM,1008.1,27.1,79,1.6,0,
臺北,2014/9/8,11:00:00 PM,1007.9,28.7,75,1.1,0,
臺北,2014/9/8,10:00:00 PM,1007.8,29,74,1.4,0,
臺北,2014/9/8,09:00:00 PM,1007.9,29.4,72,1.2,0,
臺北,2014/9/8,08:00:00 PM,1007.5,30.1,69,2.2,0,
臺北,2014/9/8,07:00:00 PM,1006.6,30.4,67,1.2,0,
臺北,2014/9/8,06:00:00 PM,1006,30.9,66,1.1,0,0
臺北,2014/9/8,05:00:00 PM,1005.9,31.1,67,1.3,0,0.3
臺北,2014/9/8,04:00:00 PM,1005.4,32.2,65,2.2,0,0.4
臺北,2014/9/8,03:00:00 PM,1005.1,32.8,64,1.1,0,0.1
臺北,2014/9/8,02:00:00 PM,1005.5,32.9,68,2.4,0,0.4
臺北,2014/9/8,01:00:00 PM,1006.3,32.6,68,2.8,0,0.2
臺北,2014/9/8,12:00:00 PM,1007.1,33,68,2.1,0,0.1
臺北,2014/9/8,11:00:00 AM,1007.8,33.6,60,1.3,0,0
臺北,2014/9/8,10:00:00 AM,1008.3,32.6,63,2,0,0.1
臺北,2014/9/8,09:00:00 AM,1008.3,32,67,1.4,0,0.2
臺北,2014/9/8,08:00:00 AM,1008.5,29.6,72,1.9,0,1
臺北,2014/9/8,07:00:00 AM,1008,27.7,76,0.8,0,1
臺北,2014/9/8,06:00:00 AM,1007.4,27.6,74,1.8,0,0.8
臺北,2014/9/8,05:00:00 AM,1007.4,27.4,76,0.3,0,0
臺北,2014/9/8,04:00:00 AM,1007.2,27.9,76,0.9,0,
臺北,2014/9/8,03:00:00 AM,1007.5,28.5,75,1.6,0,
臺北,2014/9/8,02:00:00 AM,1007.8,29.2,74,0.7,0,
臺北,2014/9/8,01:00:00 AM,1008.1,28.6,76,1.5,0,
臺北,2014/9/8,12:00:00 AM,1007.7,28.3,75,0.7,0,
臺北,2014/9/7,11:00:00 PM,1008.7,28.8,75,1.5,0,
臺北,2014/9/7,10:00:00 PM,1008.5,29.4,71,1.4,0,
臺北,2014/9/7,09:00:00 PM,1008,29.5,70,1.3,0,
臺北,2014/9/7,08:00:00 PM,1007.6,30.1,67,1.3,0,
臺北,2014/9/7,07:00:00 PM,1006.9,30.1,65,1.5,0,
臺北,2014/9/7,06:00:00 PM,1007,30.3,67,1.9,0,0
臺北,2014/9/7,05:00:00 PM,1006.5,31,66,3.4,0,0
臺北,2014/9/7,04:00:00 PM,1006.2,31.2,67,2.2,0,0
臺北,2014/9/7,03:00:00 PM,1006.2,31.8,67,1.1,0,0
臺北,2014/9/7,02:00:00 PM,1006.7,33.5,62,1.3,0,0.3
臺北,2014/9/7,01:00:00 PM,1006.7,34.4,59,2.7,0,0.4
臺北,2014/9/7,12:00:00 PM,1007.2,34.5,59,1.1,0,0.2
臺北,2014/9/7,11:00:00 AM,1007.5,34.7,58,1.9,0,0.5
臺北,2014/9/7,10:00:00 AM,1008.2,33.8,60,1.2,0,0.7
臺北,2014/9/7,09:00:00 AM,1008.5,32.1,65,1.1,0,0.8
臺北,2014/9/7,08:00:00 AM,1008.7,30,69,0.5,0,0.9
臺北,2014/9/7,07:00:00 AM,1008.1,28.2,70,0.9,0,1
臺北,2014/9/7,06:00:00 AM,1007.7,27.4,68,0.4,0,0.9
臺北,2014/9/7,05:00:00 AM,1007.5,27.5,66,1,0,0.1
臺北,2014/9/7,04:00:00 AM,1007,27.5,68,1.6,0,
臺北,2014/9/7,03:00:00 AM,1007,27.8,71,1.9,0,
臺北,2014/9/7,02:00:00 AM,1007,28.7,73,2.3,0,
臺北,2014/9/7,01:00:00 AM,1007.1,28.8,71,1.9,0,
臺北,2014/9/7,12:00:00 AM,1008.6,28.4,76,1.4,0,
臺北,2014/9/6,11:00:00 PM,1007.6,29.2,70,0.9,0,
臺北,2014/9/6,10:00:00 PM,1007.7,29.4,70,3.1,0,
臺北,2014/9/6,09:00:00 PM,1007.9,29.6,68,3,0,
臺北,2014/9/6,08:00:00 PM,1007.6,29.9,69,3,0,
臺北,2014/9/6,07:00:00 PM,1006.9,30.1,69,3.3,0,
臺北,2014/9/6,06:00:00 PM,1006,30.3,67,2.8,0,0
臺北,2014/9/6,05:00:00 PM,1005.8,31.5,64,3.7,0,0.5
臺北,2014/9/6,04:00:00 PM,1005.2,32.5,62,3.9,0,0.9
臺北,2014/9/6,03:00:00 PM,1005,33.5,59,5.6,0,0.9
臺北,2014/9/6,02:00:00 PM,1005.2,34.6,55,5.3,0,0.9
臺北,2014/9/6,01:00:00 PM,1005.6,34.2,55,4.9,0,1
臺北,2014/9/6,12:00:00 PM,1006.4,34.3,56,5.1,0,1
臺北,2014/9/6,11:00:00 AM,1006.8,33.8,60,4.6,0,0.8
臺北,2014/9/6,10:00:00 AM,1007.1,34.3,60,2,0,0.7
